編號,客家語,客語標音,客語音檔,華語詞義,例句,例句音檔,翻譯,備註,詞性1,詞性2,分類
3-92,扭,ngiuˋ【ngiu^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-092.mp3,扭動；扭轉,"扭屎朏
扭腳髀",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-092s.mp3,"扭屁股
擰大腿",,動詞,,3外在活動與動作
3-93,爬,pa【paˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-093.mp3,爬行,地泥當淨，放佢爬無相干,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-093s.mp3,地板很乾淨，讓他爬沒關係。,,動詞,,3外在活動與動作
3-94,划飯,paˇ ponˊ【paˇ pon】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-094.mp3,把飯撥進嘴裡,為着赴䀴（看/䀴）電視，佢划飯划當遽,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-094s.mp3,為了趕得及看電視，他扒飯扒得很快。,,動詞,,3外在活動與動作
3-95,鼻,piˊ 【pi】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-095.mp3,聞、嗅,這花鼻起來香香,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-095s.mp3,這花聞起來香香的。,,動詞,,3外在活動與動作
3-96,拍手,pogˋ shiuˋ【pogˋsiu^/pogˋsu^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-096.mp3,拍手,佢係做來好就愛摎（和／摎）佢拍手,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-096s.mp3,他如果做得好就要為他拍手。,,動詞,,3外在活動與動作
3-97,拍,pogˋ,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-097.mp3,拍,"拍球仔（球／球仔）。
拍一齣戲。",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-097s.mp3,"拍球
拍一部戲",,動詞,,3外在活動與動作
3-98,翻,ponˇ,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-098.mp3,嘔、吐,佢暈船，食落肚个東西翻淨淨。,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-098s.mp3,他暈船，吃進肚裡的食物吐光光。,,動詞,,3外在活動與動作
3-99,呸,puiˋ【pui^ 】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-099.mp3,吐掉,食牛眼，核愛呸忒（呸撇／呸忒）,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-099s.mp3,吃龍眼，籽要吐掉。,,動詞,,3外在活動與動作
3-100,歕,pun 【pun ˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-100.mp3,吹,你愛歕較大力兜仔（兜／兜仔）。,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-100s.mp3,你要吹大力一點。,,動詞,,3外在活動與動作
3-101,尋,cim【cimˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-101.mp3,尋找,"走哪去?歸日尋你毋着。
老弟走去間項囥等又毋出聲，害阿姆尋上尋下（落／下）。",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-101s.mp3,"去哪了？整天找不到你。
弟弟去房間裡躲著又不出聲，害媽媽到處找他。",,動詞,,3外在活動與動作
3-102,搶,ciongˋ【ciong^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-102.mp3,搶,有成時，賊仔（賊／賊仔）偷東西毋過手就用搶个。,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-102s.mp3,有時候，小偷偷東西失手就用搶的。,,動詞,,3外在活動與動作
3-103,炙,zhagˋ【zagˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-103.mp3,晒,"佢用竹篙炙衫褲
恁好天，出來炙日頭。",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-103s.mp3,"他用竹竿晒衣服
天氣那麼好，出來晒太陽。",,動詞,,3外在活動與動作
3-104,散步,sanˋ puˊ【san^ pu 】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-104.mp3,散步,阿公食飽夜就去散步。,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-104s.mp3,祖父吃完晚餐就去散步。,,動詞,,3外在活動與動作
3-105,洗,seˋ【se^ 】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-105.mp3,洗,"洗水槽
洗水果",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-105s.mp3,"洗水槽
洗水果",,動詞,,3外在活動與動作
3-106,笑,siauˋ【siau^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-106.mp3,笑,"你做麼个緊笑?
講該麼个話？會笑死人！",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-106s.mp3,"你幹麼一直笑？
說那什麼話？會笑死人！",,動詞,,3外在活動與動作
3-107,使用,siiˋ rhiungˊ【sii^ rhiung/sii^ iung】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-107.mp3,使用,這焙衫機你知愛仰般（仰／仰般）使用無?,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-107s.mp3,這烘衣機你知道要怎麼使用嗎？,,動詞,,3外在活動與動作
3-108,梳,soˇ【siiˇ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-108.mp3,梳,梳頭那毛,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-108s.mp3,梳頭髮,,動詞,,3外在活動與動作
3-109,食,shed(shid)【sed/siid(sed)】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-109.mp3,吃,"恁多仔（恁多／恁多仔）定定，你恁多儕分等來食。
這水果進口个，當貴食。",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-109s.mp3,"這麼多而已，你們幾個分著吃。
這水果是進口的，賣得很貴。",,動詞,,3外在活動與動作
3-110,收,shiuˇ【siuˇ/suˇ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-110.mp3,收,"這片就分你收尾
愛考試咧!摎（和／摎）書收起來",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-110s.mp3,"這邊讓你收尾
要考試了！把書收起來。",,動詞,,3外在活動與動作
3-111,䌈,tagˋ,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-111.mp3,繫、綁,煮飯時節，頭那毛愛䌈起來,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-111s.mp3,煮飯時，頭髮要綁起來。,,動詞,,3外在活動與動作
3-112,聽,tenˇ,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-112.mp3,聽,"聽啊着就唩咧！
你講麼个？全聽無！",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-112s.mp3,"一聽到就哭了！
你說什麼？都聽不懂！",,動詞,,3外在活動與動作
3-113,踢,tedˋ,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-113.mp3,踢,"踢球仔
老弟踢着桌仔，腳烏青咧。",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-113s.mp3,"踢球
弟弟踢到桌子，腳瘀青了。",,動詞,,3外在活動與動作
3-114,跈,ten【tenˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-114.mp3,跟隨,"跈人毋着
這藥仔（藥／藥仔）愛跈三餐食",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-114s.mp3,"跟不上別人
這藥要隨著三餐吃。",,動詞,,3外在活動與動作
3-115,偷,teuˇ,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-115.mp3,偷,桌項个書毋知分麼人偷走。,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-115s.mp3,桌上的書不知道被誰偷走。,,動詞,,3外在活動與動作
3-116,跳,tiauˋ【tiau^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-116.mp3,跳,"跳索仔（索/索仔）
佢緊張到心肝哱哱跳",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-116s.mp3,"跳繩
他緊張到心臟蹦蹦跳。",,動詞,,3外在活動與動作
3-117,脫,todˋ,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-117.mp3,脫,衫著忒多，脫忒（脫撇／脫忒）一領,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-117s.mp3,穿太多衣服，脫掉一件。,,動詞,,3外在活動與動作
3-118,擇,tog,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-118.mp3,挑選,"愛哪隻？你自家擇！
阿明在廳下擇菜。",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-118s.mp3,"要哪個？你自己挑！
阿明在客廳挑菜。",,動詞,,3外在活動與動作
3-119,袋,toiˊ【toi 】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-119.mp3,用袋子裝；量詞,"摎（和／摎）這菜袋起來，提去分叔婆
一袋梨仔（梨）",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-119s.mp3,"把這菜裝起來，拿去給叔婆。
一袋梨子",,動詞,數/量詞,3外在活動與動作
3-120,動,tungˇ,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-120.mp3,動,佢个東西放這片，你斯動毋得哦!,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-120s.mp3,他的東西放這邊，你不能動哦！,,動詞,,3外在活動與動作
3-121,挖,vagˋ(vedˋ)(rhiedˋ)【vagˋ/iedˋ(vedˋ)】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-121.mp3,挖,"緊挖鼻空（鼻公／鼻窟仔），會挖到出鼻血哦！
挖空仔。
挖開來。",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-121s.mp3,"一直挖鼻子，會挖到流鼻血哦！
挖洞。
挖開來。",,動詞,,3外在活動與動作
3-122,換,vanˊ【van】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-122.mp3,換,爽（爽／踐）到溼溚溚，遽去換褲。,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-122s.mp3,玩到溼答答，快點去換褲子。,,動詞,,3外在活動與動作
3-123,寫,siaˋ【sia^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-123.mp3,寫,䀴（看/䀴）恁久，還係寫毋出來,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-123s.mp3,看那麼久，還是寫不出來。,,動詞,,3外在活動與動作
3-124,醒,siangˋ【 ciang^/siang^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-124.mp3,醒,阿爸睡當晝還吂醒，你去喊佢,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-124s.mp3,爸爸睡午覺還沒睡醒，你去叫他。,,動詞,,3外在活動與動作
3-125,削,siogˋ,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-125.mp3,削,煮苦瓜毋使削皮,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-125s.mp3,煮苦瓜不用削皮,,動詞,,3外在活動與動作
3-126,摘,zagˋ,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-126.mp3,摘,"摘茶。
摘菜。",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-126s.mp3,"摘茶。
摘菜。",,動詞,,3外在活動與動作
3-127,整,zhangˋ【zang^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-127.mp3,修理,佢个頭路係整自行車（鐵馬／自行車）,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-127s.mp3,他的工作是修理自行車。,,動詞,,3外在活動與動作
3-128,照顧,zhauˋguˋ【zau^ gu^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-128.mp3,照顧,無人照顧,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-128s.mp3,沒人照顧,,動詞,,3外在活動與動作
3-129,走,zeuˋ【zeu^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-129.mp3,跑,"講着愛食飯，佢走最遽
走毋贏人",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-129s.mp3,"說到要吃飯，他跑最快。
跑不贏別人",,動詞,,3外在活動與動作
3-130,整理,zhinˋ liˇ【zin^ liˇ/ziin^ liˇ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-130.mp3,整理,間項整理一下仔（一下）,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-130s.mp3,房間裡面整理一下,,動詞,,3外在活動與動作
3-131,做,zoˋ【zo^ 】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-131.mp3,做；儘管,"做頭路
做生理
你做你食，毋怕
你做你講，阿爸分你靠",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-131s.mp3,"工作
做生意
你儘管吃，沒關係。
你儘管講，爸爸當你靠山。",,動詞,,3外在活動與動作
3-132,捉,zogˋ(zugˋ)【zogˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-132.mp3,抓,"捉魚仔
分𠊎捉着咧",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-132s.mp3,"抓魚
被我抓到了！",,動詞,,3外在活動與動作
3-133,著,zhogˋ【zogˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-133.mp3,穿,你个衫著毋著片咧,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-133s.mp3,你的衣服穿反了！,,動詞,,3外在活動與動作
3-134,轉,zhanˋ【zen^/zan^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-134.mp3,回家,幾下日無轉,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-134s.mp3,好幾天沒回家,,動詞,,3外在活動與動作
3-135,轉去,zhanˋ kiuˋ【zen^ ki^/zan^ hiu^(hi^)】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-135.mp3,回去,鉛筆盒無帶着，佢自家走轉去提,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-135s.mp3,沒帶鉛筆盒，他自己跑回去拿。,,動詞,,3外在活動與動作
3-136,轉來,zhanˋ loi 【zen^ loiˋ/zan^ loiˋ 】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-136.mp3,回來,哪久愛轉來?,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-136s.mp3,何時要回來？,,動詞,,3外在活動與動作
3-137,掌,zhongˋ【zong^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-137.mp3,看管、看守,"掌牛
掌等電視",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-137s.mp3,"看守牛隻
守著電視",,動詞,,3外在活動與動作
3-138,張,zhongˇ【zongˇ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-138.mp3,盛裝,"張茶食
提盒仔張等",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-138s.mp3,"裝茶喝
拿盒子裝著",,動詞,,3外在活動與動作
3-139,煮,zhuˋ【zu^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-139.mp3,煮,"煮食
煮茶",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-139s.mp3,"煮飯
煮茶",,動詞,,3外在活動與動作
3-140,準備,zhunˋ piˊ【zun^ pi】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-140.mp3,準備,準備好吂?,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-140s.mp3,準備好了嗎？,,動詞,,3外在活動與動作
3-141,種,zhungˋ【zung^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-141.mp3,種植,"種樹仔（樹／樹仔）
種菜",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-141s.mp3,"種樹
種菜",,動詞,,3外在活動與動作
3-142,燉,dunˇ,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-142.mp3,燉,"燉補
燉四物湯",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-142s.mp3,"燉補
燉四物湯",,動詞,,3外在活動與動作
3-143,喊,hemˇ,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-143.mp3,喊叫,佢䀴（看/䀴）着老鼠，喊到大嫲聲,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-143s.mp3,他看到老鼠，喊得很大聲。,,動詞,,3外在活動與動作
3-144,裝,zongˇ,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-03-144.mp3,弄；捉弄,"手機仔（手機／手機仔）壞忒（壞撇／壞忒）就換過，莫過裝佢咧。
忒閒係無?裝佢做麼个?",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-03-144s.mp3,"手機壞了就換過，不要再弄它了。
太閒是嗎？捉弄他幹麼？",,動詞,,3外在活動與動作
4-1,變到,bienˋ doˋ【ben^ do^/bien^ do^ 】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-04-001.mp3,變成,經過一擺車禍，佢嗄變到長短腳。,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-04-001s.mp3,經歷一次車禍，他竟變成長短腳。,,動詞,,4事物狀態與變化
4-2,出,chudˋ【cudˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-04-002.mp3,出,"熱到緊出汗
冬瓜放到出水
這下尿當出，先去便所",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-04-002s.mp3,"熱到一直出汗
冬瓜放到出水
現在正尿急，先去廁所。",,動詞,,4事物狀態與變化
4-3,出現,chudˋ hienˊ【cudˋhen/cudˋ hien 】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-04-003.mp3,出現,罕得䀴（看／䀴）着你出現，恁久無閒麼个？,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-04-003s.mp3,難得看你出現，最近在忙什麼？,,動詞,,4事物狀態與變化
4-4,得着,dedˋ doˋ【dedˋdo^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-04-004.mp3,得到、獲得,"得着亞軍
得着好空",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-04-004s.mp3,"得到亞軍
獲得好處",,動詞,,4事物狀態與變化
4-5,跌忒【跌撇(毋見撇)／跌忒】,diedˋ tedˋ【dedˋ pedˋ(mˋgien^ pedˋ)/diedˋ tedˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-04-005.mp3,掉了、遺失,錢無袋好，跌忒（跌撇/跌忒）咧,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-04-005s.mp3,錢沒有放好，掉了！,,動詞,,4事物狀態與變化
4-6,都係,duˇ heˊ【do^ he/duˇ he】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-04-006.mp3,都是,"間項滿哪都係你个衫
這書都係分你个",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-04-006s.mp3,"房間裡到處都是你的衣服。
這書都是給你的。",,動詞,,4事物狀態與變化
4-7,堵着,du doˋ【duˋ do^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-04-007.mp3,遇到；堵塞,"堵着塞車
水分石牯堵着咧，流毋出去",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-04-007s.mp3,"遇到塞車
水被石頭堵住了，流不出去。",,動詞,,4事物狀態與變化
4-8,發現,fadˋ hienˊ【fadˋhen/fadˋ hien】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-04-008.mp3,發現,"佢偷提東西，分人發現
重大个發現",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-04-008s.mp3,"他偷拿東西，被人發現。
重大的發現",,動詞,名詞,4事物狀態與變化
4-9,發生,fadˋ senˇ,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-04-009.mp3,發生,"發生麼个事?
這上禮拜發生个",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-04-009s.mp3,"發生什麼事？
這是上星期發生的。",,動詞,,4事物狀態與變化
4-10,發展,fadˋ zhanˋ【fadˋden^(zan^)/fadˋ zan^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-04-010.mp3,發展,阿哥个事業發展到當好,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-04-010s.mp3,哥哥的事業發展得十分好。,,動詞,,4事物狀態與變化
4-11,經過,ginˇ goˋ【ginˇ go^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-04-011.mp3,經過,"經過恁多年，還係會想着該件事
該下有經過這條路，你記得無?",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-04-011s.mp3,"經過這麼多年，還是會想到那件事。
那時有經過這條路，你記得嗎？",,動詞,,4事物狀態與變化
4-12,改變,goiˋ bienˋ【goi^(gai^) ben^/goi^ bien^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-04-012.mp3,改變,"性體無法度改變
佢從頭擺到今，無麼个改變",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-04-012s.mp3,"脾氣沒辦法改變
他從以前到現在，沒什麼改變。",,動詞,,4事物狀態與變化
4-13,該當,goiˇ dongˇ,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-04-013.mp3,應該,㓾人該當愛判罪,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-04-013s.mp3,殺人應該要判刑,,副詞,,4事物狀態與變化
4-14,下,haˇ,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-04-014.mp3,下方；往下,"書桌下有兩粒球仔
日頭落山前，你一定愛下山",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-04-014s.mp3,"書桌下有兩顆球。
太陽下山前，你一定要下山。",,副詞,動詞,4事物狀態與變化
4-15,係,heˊ【he】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-04-015.mp3,是,佢係𠊎个同學,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-04-015s.mp3,他是我的同學。,,動詞,,4事物狀態與變化
4-16,也係【乜係／也係】,"rhiaˊ heˊ【me^ he/ia^  he 】
",https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-04-016.mp3,也是,"佢兩儕也係（乜係／也係）𠊎表仔
恁樣（恁呢／恁樣）講也係（乜係／也係）著啦!",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-04-016s.mp3,"他們兩個也是我表親。
這麼說也是啦！",,虛詞,,4事物狀態與變化
4-17,應該,rhinˋ goiˇ【rhin^ goiˇ/in^ goiˇ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-04-017.mp3,應該,"你應該愛聽爺哀个話（話／事）
佢應該毋係這種人",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-04-017s.mp3,"你應該要聽父母的話。
他應該不是這種人。",,副詞,,4事物狀態與變化
4-18,引起,rhinˋ hiˋ【rhin^ ki^/in^ hi^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-04-018.mp3,引起,莫爽（爽／踐）火，係引起火燒屋，事情就大條咧！,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-04-018s.mp3,不要玩火，若引起房屋失火，事態就嚴重了。,,動詞,,4事物狀態與變化
4-19,可能,koˋ nen【ko^ nenˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-04-019.mp3,可能,無風無雨，無可能放尞啦！,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-04-019s.mp3,無風無雨，不可能放假啦！,,形容詞,,4事物狀態與變化
4-20,開始,koiˇ shiˋ【koiˇsi^/koiˇ sii^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-04-020.mp3,開始,"比賽開始!遽遽（遽遽／緊緊）走!
正開始定定，你就想愛放忒（放撇／放忒）?",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-04-020s.mp3,"比賽開始！快點跑！
才剛開始而已，你就想要放棄？",,動詞,,4事物狀態與變化
4-21,落,lauˋ【lau^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-04-021.mp3,鬆脫下墜,"落下𪘒。
落胎。
褲落下來（落落來／落下來），屎朏走出出。",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-04-021s.mp3,"下巴脫臼。
流產。
褲子掉下來，屁股露出來了。",,動詞,,4事物狀態與變化
4-22,漏,leuˊ【leu】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-04-022.mp3,漏,"屋頂爛空，緊漏雨
桶仔爛空，水漏淨淨",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-04-022s.mp3,"屋頂破洞，一直漏雨。
桶子破洞，水漏光了。",,動詞,,4事物狀態與變化
4-23,留,liu【liu ˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-04-023.mp3,留,"這錢你自家留等，下擺總會用着。
留下來（留落來／留下來）食晝好無?",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-04-023s.mp3,"這錢你自己留著，以後總會用得到。
留下來吃午餐好嗎？",,動詞,,4事物狀態與變化
4-24,毋係,m heˊ【mˋ he】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-04-024.mp3,不是,這毋係佢个，係𠊎个,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-04-024s.mp3,這不是他的，是我的。,,動詞,,4事物狀態與變化
4-25,像,ciongˋ【ciong^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-04-025.mp3,像,佢兩子爺生來當像,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-04-025s.mp3,他們父子倆長得很像。,,形容詞,,4事物狀態與變化
4-26,刺,ciugˋ,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-04-026.mp3,刺,布仔（布）忒賁，針刺毋落,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-04-026s.mp3,布太厚，針刺不下去。,,動詞,,4事物狀態與變化
4-27,停,tin【tinˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-04-027.mp3,停止,"佢一張嘴講無停，當吵。
你就緊做，做毋得停下來（停落來／停下來）。",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-04-027s.mp3,"他一張嘴講不停，很吵。
你就一直做，不可以停下來。",,動詞,,4事物狀態與變化
4-28,會,voiˊ【voi】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-04-028.mp3,會、曉得,"阿爸今晡日會轉來
佢會泅水",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-04-028s.mp3,"爸爸今天會回來。
他會游泳。",,動詞,,4事物狀態與變化
4-29,會,voiˊ【voi】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-04-029.mp3,將要,天時會轉寒咧!愛著多（較多）兜仔！,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-04-029s.mp3,天氣將要變冷了！要穿多一點！,,副詞,,4事物狀態與變化
4-30,死,siˋ【si^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-04-030.mp3,死,佢種个豆仔（豆／豆仔）全部（總下）死忒（死撇／死忒）咧,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-04-030s.mp3,他種的豆子全部死掉了。,,動詞,,4事物狀態與變化
4-31,真,zhinˇ【zinˇ/ziinˇ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-04-031.mp3,真,你係講真个抑講假个?,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-04-031s.mp3,你是說真的還是假的？,,形容詞,,4事物狀態與變化
5-1,矮,eˋ【e^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-05-001.mp3,矮,"兜張矮凳仔來分𠊎坐
佢兩儕高矮差毋多",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-05-001s.mp3,"端一張矮凳來讓我坐。
他們兩人的身高高矮差不多。",,形容詞,,5抽象概念與形容
